지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm)
108,서울,2001-03-26,3.5,.4,515,7.9,1437,
108,서울,2001-03-27,2.9,.2,623,7.5,1354,2.4
108,서울,2001-03-28,3.9,.4,113,9.5,1554,2.7
108,서울,2001-03-29,3.3,.2,441,8.1,1426,0
108,서울,2001-03-30,4.5,2,644,9.4,1528,0
108,서울,2001-03-31,5.2,1.1,627,11.3,1519,
108,서울,2001-04-01,6.7,2.3,359,11.7,1400,
108,서울,2001-04-02,7,4.9,233,8.8,1312,0
108,서울,2001-04-03,8.9,2.1,612,15,1534,
108,서울,2001-04-04,10.4,5,623,16.6,1317,
108,서울,2001-04-05,9.4,5,651,14.2,1315,
108,서울,2001-04-06,12.1,6.8,314,17.5,1534,
108,서울,2001-04-07,13.6,10.6,103,16.7,1629,
108,서울,2001-04-08,16.3,10.2,403,21.5,1300,
108,서울,2001-04-09,20.8,13.2,622,28.2,1534,
108,서울,2001-04-10,17.9,13,2352,23.8,1337,
108,서울,2001-04-11,9.3,5.9,1859,13.4,0,6.5
108,서울,2001-04-12,9.1,5.4,426,14.3,1532,
108,서울,2001-04-13,10.7,6,538,16.3,1436,.8
108,서울,2001-04-14,9.1,5.1,503,13.7,1320,4.3
108,서울,2001-04-15,12.9,8.2,44,19.7,1404,
108,서울,2001-04-16,15,9.9,540,21,1427,
108,서울,2001-04-17,15.9,8,623,24,1509,
108,서울,2001-04-18,16.7,10.3,603,24.1,1354,
108,서울,2001-04-19,13.2,10.5,1910,20,1322,
108,서울,2001-04-20,14.5,10.2,301,20.6,1533,
108,서울,2001-04-21,14.1,9.6,609,21.3,1444,
108,서울,2001-04-22,14.6,9.6,344,20.5,1535,
108,서울,2001-04-23,12.4,8.9,605,18.2,1321,
108,서울,2001-04-24,13.3,9.2,604,20,1502,
108,서울,2001-04-25,14,8.8,603,18.9,1611,
108,서울,2001-04-26,14.1,9.7,610,20.2,1521,
108,서울,2001-04-27,16.3,8.4,531,22.7,1531,
108,서울,2001-04-28,17.3,12.9,402,20.6,1125,0
108,서울,2001-04-29,20.5,16.1,246,26.7,1252,0
108,서울,2001-04-30,20.8,15.5,415,27.2,1410,.7
108,서울,2001-05-01,17.2,15.1,2337,19.4,1113,.1
108,서울,2001-05-02,16.2,13.7,635,20.3,1259,
108,서울,2001-05-03,16.1,11.7,545,22,1434,
108,서울,2001-05-04,15,12.5,532,19.1,1648,.8
108,서울,2001-05-05,17.5,12.4,455,23.9,1437,
108,서울,2001-05-06,19.9,14.1,240,25.9,1456,0
108,서울,2001-05-07,18.3,16.1,522,22.5,1525,5.4
108,서울,2001-05-08,20.4,15.3,552,27.9,1433,
108,서울,2001-05-09,13.4,11,556,18,1629,1.5
108,서울,2001-05-10,15.2,10.4,555,21.1,1256,
108,서울,2001-05-11,15.7,11.2,518,21.8,1505,
108,서울,2001-05-12,17.1,11.3,549,24.4,1420,
108,서울,2001-05-13,18.9,11.9,542,26.6,1339,
108,서울,2001-05-14,19.7,13.7,520,27.1,1436,
108,서울,2001-05-15,16.1,13.1,2359,19,1322,.7
108,서울,2001-05-16,17.7,11.8,524,23.1,1325,
108,서울,2001-05-17,20.2,14.2,751,27.7,1340,
108,서울,2001-05-18,17.9,16.3,216,20.1,1315,.1
108,서울,2001-05-19,20.8,17.1,434,27.3,1408,0
108,서울,2001-05-20,22.1,17.6,36,28.2,1431,
108,서울,2001-05-21,24.6,18.6,302,31.5,1558,
108,서울,2001-05-22,20.3,18,941,24.8,4,7.9
108,서울,2001-05-23,23.2,17.9,510,29.4,1411,
108,서울,2001-05-24,22.6,18,537,27.7,1341,
108,서울,2001-05-25,21.4,18.6,546,26.9,1056,0
108,서울,2001-05-26,20.2,17.4,609,25.4,1526,
108,서울,2001-05-27,20.5,15.6,457,27,1538,
108,서울,2001-05-28,21.5,15.1,602,29,1335,
108,서울,2001-05-29,23.2,17.7,524,30.7,1457,
108,서울,2001-05-30,19.5,17.1,2216,21.5,1349,
108,서울,2001-05-31,19.7,15.5,528,26.4,1529,
108,서울,2001-06-01,18.8,15.6,312,22.5,1148,0
108,서울,2001-06-02,22,16.3,520,28.8,1505,
108,서울,2001-06-03,23.8,17,511,31.2,1437,
108,서울,2001-06-04,22.4,18.8,2359,30.1,1343,
108,서울,2001-06-05,20.9,18.6,232,25.3,1221,
108,서울,2001-06-06,23.2,17.5,507,30.8,1443,
108,서울,2001-06-07,25.3,18.8,521,32.6,1409,
108,서울,2001-06-08,24.9,20.4,440,31.3,1406,
108,서울,2001-06-09,24.8,19.8,647,31.7,1401,
108,서울,2001-06-10,25.8,20.8,520,32.7,1520,
108,서울,2001-06-11,24,20.5,2328,29.6,1245,
108,서울,2001-06-12,22.4,20,550,27.1,1427,.1
108,서울,2001-06-13,21.3,19.8,358,22.5,1518,.2
108,서울,2001-06-14,22.5,18.6,345,27.4,1524,1.5
108,서울,2001-06-15,22.4,17.1,527,28.3,1409,
108,서울,2001-06-16,21.9,18.7,537,25.1,1343,0
108,서울,2001-06-17,23.5,19.6,508,29.6,1408,6.5
108,서울,2001-06-18,20.2,19.3,1820,21.4,1227,36
108,서울,2001-06-19,21.7,18.5,215,26.8,1629,.5
108,서울,2001-06-20,23.3,18.7,541,29.3,1440,2.9
108,서울,2001-06-21,22.3,20.3,319,24.8,1528,0
108,서울,2001-06-22,21.9,19.9,342,25.4,1355,1.8
108,서울,2001-06-23,21.6,19.8,543,23.9,1400,2.4
108,서울,2001-06-24,20.6,19.2,436,22.5,1107,7.8
108,서울,2001-06-25,22.6,18.3,530,27.2,1420,
108,서울,2001-06-26,22.6,19.6,436,26.6,1213,0
108,서울,2001-06-27,21.6,20.7,1341,22.8,1116,1.1
108,서울,2001-06-28,23.8,21.1,730,26.9,1508,0
108,서울,2001-06-29,22.6,21.3,2311,24.1,1659,42.7
108,서울,2001-06-30,21.3,20.1,1334,23.5,413,53.9
108,서울,2001-07-01,25.1,21.4,18,29.6,1658,0
108,서울,2001-07-02,27.2,24.4,42,30.9,1531,
108,서울,2001-07-03,25.2,23.5,811,26.5,1151,2.2
108,서울,2001-07-04,26,23.3,251,30.9,1527,
108,서울,2001-07-05,23.4,21.5,2042,25.4,743,21.1
108,서울,2001-07-06,26.1,21.1,613,31.8,1457,0
108,서울,2001-07-07,25.9,22.6,550,31.5,1352,0
108,서울,2001-07-08,25.3,22,220,30.9,1508,
108,서울,2001-07-09,25.1,21.7,322,30.3,1357,
108,서울,2001-07-10,21.8,20.3,1428,24.8,950,16
108,서울,2001-07-11,25,20.6,0,30.3,1510,1
108,서울,2001-07-12,26.7,24.2,520,31.8,1451,0
108,서울,2001-07-13,26.7,22.3,550,31.4,1433,
108,서울,2001-07-14,24.3,21.8,2006,28.9,1422,36.7
108,서울,2001-07-15,23.2,21.3,314,27.3,1501,273.4
108,서울,2001-07-16,25.5,21.8,600,30.1,1516,0
108,서울,2001-07-17,26.7,20.7,529,32.4,1533,
108,서울,2001-07-18,26.4,22.3,539,31.4,1347,0
108,서울,2001-07-19,26.4,22.7,539,31.7,1420,
108,서울,2001-07-20,26.5,22.6,748,30.5,1454,3.5
108,서울,2001-07-21,25.9,24.1,1422,27.5,1205,24.3
108,서울,2001-07-22,26.4,24.8,937,27.8,1614,19.7
108,서울,2001-07-23,25.9,24.4,734,30.9,1507,26.5
108,서울,2001-07-24,26,24,735,29,1619,1.2
108,서울,2001-07-25,28.1,24.8,458,32.3,1553,
108,서울,2001-07-26,28.5,25.6,532,32.8,1332,
108,서울,2001-07-27,28.1,25.3,555,31.3,1528,
108,서울,2001-07-28,28.3,25.8,604,31.6,1249,
108,서울,2001-07-29,24.9,22.3,551,28.1,0,147.6
108,서울,2001-07-30,25.2,23.6,810,26.8,316,69.6
108,서울,2001-07-31,26.1,23.9,449,30.3,1405,55.6
108,서울,2001-08-01,26.8,23.6,1111,31,1455,48.2
108,서울,2001-08-02,28.7,24.7,526,34,1509,0
108,서울,2001-08-03,28.8,25.1,550,32.6,1308,
108,서울,2001-08-04,29.5,24.3,605,33.8,1248,
108,서울,2001-08-05,27.3,25.6,550,31,1528,.1
108,서울,2001-08-06,28.3,24.4,600,32.6,1501,.3
108,서울,2001-08-07,26.7,25.1,2337,31.3,1212,17.7
108,서울,2001-08-08,26.3,22.9,2343,30.2,1336,5
108,서울,2001-08-09,25.5,21.5,458,30.6,1444,
108,서울,2001-08-10,26.6,22.3,540,30.9,1454,
108,서울,2001-08-11,25.6,23.7,539,29,1356,
108,서울,2001-08-12,23.9,22.2,659,26.3,1352,.3
108,서울,2001-08-13,21.2,19.4,1027,23.6,122,84.5
108,서울,2001-08-14,25.2,20.6,48,29.6,1342,25.9
108,서울,2001-08-15,25.2,22.9,346,29.8,1452,51.6
108,서울,2001-08-16,28.1,22.9,539,34.2,1358,
108,서울,2001-08-17,30,24.9,301,35.3,1503,
108,서울,2001-08-18,28.9,25.8,620,32.7,1327,
108,서울,2001-08-19,28,23.7,522,31.7,1443,
108,서울,2001-08-20,27.8,23.6,605,31.8,1348,
108,서울,2001-08-21,27.4,24.4,525,31.3,1427,
108,서울,2001-08-22,26.8,23.7,550,31.2,1411,
108,서울,2001-08-23,26.6,23.1,630,30.4,1428,
108,서울,2001-08-24,26.5,21.1,623,31.8,1439,
108,서울,2001-08-25,25.3,22.6,604,28.5,1234,0
108,서울,2001-08-26,25.7,20.4,626,30.7,1533,
108,서울,2001-08-27,25.9,21,617,31.2,1526,
108,서울,2001-08-28,25.2,19.8,625,30.3,1522,
108,서울,2001-08-29,23.6,21.2,636,27.8,1318,18.4
108,서울,2001-08-30,24.4,20.3,530,29.3,1603,
108,서울,2001-08-31,25,19.6,625,30,1630,
108,서울,2001-09-01,26.1,21,615,31.4,1613,
108,서울,2001-09-02,26.3,21.5,640,31.5,1534,
108,서울,2001-09-03,26.9,21.8,620,31.7,1450,
108,서울,2001-09-04,25.7,22,643,29.4,1232,
108,서울,2001-09-05,25.3,22,650,28.6,1438,
108,서울,2001-09-06,22.7,20,1455,28.2,1317,43.4
108,서울,2001-09-07,24.4,19.6,629,29.6,1503,
108,서울,2001-09-08,25,21.1,537,29.2,1307,
108,서울,2001-09-09,24.3,22.2,2400,27.3,1110,0
108,서울,2001-09-10,24.4,20.4,450,28.9,1332,
108,서울,2001-09-11,23.2,19.6,613,27.9,1459,
108,서울,2001-09-12,22.1,17,645,27.2,1558,
108,서울,2001-09-13,22.9,17.1,639,28,1522,
108,서울,2001-09-14,21.9,17.9,626,26,1540,
108,서울,2001-09-15,23.6,17.4,514,30.4,1500,
108,서울,2001-09-16,24.3,18.5,558,30.7,1501,
108,서울,2001-09-17,23.6,20,509,27.8,1353,.3
108,서울,2001-09-18,23,18.2,2355,28.3,1351,0
108,서울,2001-09-19,21,13.9,557,26.8,1353,
108,서울,2001-09-20,21.7,19,615,25.8,1523,0
108,서울,2001-09-21,18.8,13.4,2358,24.4,1224,
108,서울,2001-09-22,17.7,11,642,23.9,1513,
108,서울,2001-09-23,18.7,13.2,641,24.4,1458,
108,서울,2001-09-24,19,13.7,627,24.8,1348,.2
108,서울,2001-09-25,21.3,17.3,537,26.9,1548,
108,서울,2001-09-26,21.1,15.3,631,26.2,1437,
108,서울,2001-09-27,21.4,17.6,620,26.5,1447,
108,서울,2001-09-28,21.1,14.7,544,27.8,1529,
108,서울,2001-09-29,20.5,17.3,635,24.1,1404,0
108,서울,2001-09-30,15.7,14.4,1120,20.2,0,5.4
108,서울,2001-10-01,15.4,13.2,2335,18.1,1640,13.5
108,서울,2001-10-02,17.6,11.2,648,24.6,1547,
108,서울,2001-10-03,18.9,16.1,640,21.7,1537,.1
108,서울,2001-10-04,16.6,13.7,2355,18.4,1300,8
108,서울,2001-10-05,15.1,10.8,710,20,1551,
108,서울,2001-10-06,17.1,10.3,625,23.2,1418,
108,서울,2001-10-07,18.3,14.3,455,22.1,1314,
108,서울,2001-10-08,19,15,341,24.6,1224,
108,서울,2001-10-09,16,14.9,2355,17.4,10,38
108,서울,2001-10-10,13.8,12.4,644,15.3,1731,8.3
108,서울,2001-10-11,16.1,12.1,631,20.5,1510,
108,서울,2001-10-12,16.1,12.1,656,20.4,1357,
108,서울,2001-10-13,16.9,11,718,23.2,1325,
108,서울,2001-10-14,17.9,10.9,649,25.3,1529,
108,서울,2001-10-15,17.1,14.7,424,19.1,1456,0
108,서울,2001-10-16,16.9,13.4,2356,21.1,1241,
108,서울,2001-10-17,12.9,9,722,17.8,1429,
108,서울,2001-10-18,14,8.8,549,19.6,1320,
108,서울,2001-10-19,14.7,8.8,704,20.6,1452,
108,서울,2001-10-20,15.7,10,543,21,1321,
108,서울,2001-10-21,17,10.5,704,23.7,1520,
108,서울,2001-10-22,18.4,14.9,713,23.5,1410,0
108,서울,2001-10-23,16.8,12,649,22.3,1432,
108,서울,2001-10-24,16.5,11.2,610,22.4,1521,
108,서울,2001-10-25,17.6,12.4,604,22.9,1504,
108,서울,2001-10-26,17.8,14,710,22.6,1408,
108,서울,2001-10-27,17,12.8,728,20.4,1400,0
108,서울,2001-10-28,18.1,14.9,450,23,1432,.3
108,서울,2001-10-29,15.8,13.5,604,19.8,1405,
108,서울,2001-10-30,15.5,11.7,503,19.4,1430,
108,서울,2001-10-31,15.2,12.7,650,17,1108,0
108,서울,2001-11-01,11.5,5.4,2355,15.9,1348,7
108,서울,2001-11-02,8.4,2.7,515,13.4,1456,
108,서울,2001-11-03,9.9,7,2400,15.6,1442,
108,서울,2001-11-04,8.9,2.9,652,13.9,1458,
108,서울,2001-11-05,8.5,5.3,2400,10.3,1130,3.3
108,서울,2001-11-06,4.5,.8,720,8.9,1438,
108,서울,2001-11-07,5.9,-.3,713,12.3,1530,
108,서울,2001-11-08,9.6,3.2,637,15.3,1505,.1
108,서울,2001-11-09,10.6,7.2,2358,16,1430,.1
108,서울,2001-11-10,9.2,4.2,643,14.4,1448,
108,서울,2001-11-11,9.3,5.4,602,14,1438,
108,서울,2001-11-12,7.5,3.6,2349,11.6,1355,
108,서울,2001-11-13,4.7,2,653,8.9,1328,
108,서울,2001-11-14,4.4,-.2,720,9.6,1507,
108,서울,2001-11-15,5.1,.7,508,9.9,1551,
108,서울,2001-11-16,7.1,3,440,10.5,1424,
108,서울,2001-11-17,7.2,3.1,705,11.5,1403,
108,서울,2001-11-18,6.7,1.4,721,12.7,1414,
108,서울,2001-11-19,7.9,2.2,654,14.3,1430,
108,서울,2001-11-20,8.6,3.2,715,13.9,1315,
108,서울,2001-11-21,9.5,6.4,510,14.2,1504,
108,서울,2001-11-22,8.2,4.6,541,12.6,1524,
108,서울,2001-11-23,9.2,6.8,636,13,1500,
108,서울,2001-11-24,9.4,6.1,642,12.7,1723,1
108,서울,2001-11-25,3.1,-.5,2400,9.3,0,
108,서울,2001-11-26,.2,-2,452,3.4,1423,
108,서울,2001-11-27,.9,-3.1,755,4.4,1410,0
108,서울,2001-11-28,7.3,3.4,143,9.6,1245,0
108,서울,2001-11-29,6.5,4,2359,8.2,0,1.5
108,서울,2001-11-30,1.6,-1.2,2358,4.9,1421,
108,서울,2001-12-01,2.1,-3.4,535,8,1408,2
108,서울,2001-12-02,1.4,-1,642,4.8,1158,
108,서울,2001-12-03,2.1,.2,703,3.6,1503,
108,서울,2001-12-04,2.7,-1.3,817,8.4,1421,
108,서울,2001-12-05,1.8,.1,2332,4.6,1402,
108,서울,2001-12-06,.1,-2.4,2358,3.2,1318,
108,서울,2001-12-07,-.7,-5,625,3.8,1440,
108,서울,2001-12-08,2,-2,759,6.3,1418,
108,서울,2001-12-09,2,-1.2,440,5.4,1309,
108,서울,2001-12-10,2.9,-2,750,8.1,1449,
108,서울,2001-12-11,5.9,1.5,602,10.9,1413,
108,서울,2001-12-12,5.4,3.9,738,8,1435,5.5
108,서울,2001-12-13,-2.6,-5.6,2345,4.2,0,.2
108,서울,2001-12-14,-5.1,-6.9,525,-2.3,1404,
108,서울,2001-12-15,-5.5,-7.9,658,-2.6,1434,
108,서울,2001-12-16,-3.3,-8.6,601,1,1512,
108,서울,2001-12-17,-2.6,-6.8,2400,1.3,1410,.1
108,서울,2001-12-18,-4.9,-8.8,700,-1,1554,
108,서울,2001-12-19,-3.6,-7.5,740,.9,1518,
108,서울,2001-12-20,-1.6,-5.4,205,2.6,1358,
108,서울,2001-12-21,-1.6,-3.9,2359,1.1,1422,0
108,서울,2001-12-22,-2.9,-6.2,734,.8,1539,
108,서울,2001-12-23,-2.1,-7.1,722,2.6,1444,
108,서울,2001-12-24,-.2,-3.3,603,3.3,1530,0
108,서울,2001-12-25,1.4,-2.6,514,6.8,1309,0
108,서울,2001-12-26,-.4,-2.4,814,3.1,1432,
108,서울,2001-12-27,-1.4,-4.7,803,2.7,1542,
108,서울,2001-12-28,-1.5,-5.1,634,3,1531,
108,서울,2001-12-29,-1.5,-3.8,320,3.3,1335,1.2
108,서울,2001-12-30,-4.6,-7.3,812,-.6,1506,
108,서울,2001-12-31,-2.1,-6.8,345,1.3,2305,6.7
108,서울,2002-01-01,-4.8,-7.5,2344,1.3,1,
108,서울,2002-01-02,-9.9,-11.4,832,-7.3,0,
108,서울,2002-01-03,-6.5,-12,554,-2,1526,
108,서울,2002-01-04,1.5,-3.4,33,5.7,1428,0
108,서울,2002-01-05,-.7,-3,2338,1.9,1541,
108,서울,2002-01-06,0,-5.4,709,5.2,1558,
108,서울,2002-01-07,-2.5,-6.9,2400,3.7,411,1.5
108,서울,2002-01-08,-6.6,-8,752,-3.9,1426,
108,서울,2002-01-09,-3.5,-8.3,555,1,1624,
108,서울,2002-01-10,2.2,-1.1,13,5.7,2123,
108,서울,2002-01-11,3.7,.8,826,8.1,1525,
108,서울,2002-01-12,4.9,.5,628,9.6,1521,
108,서울,2002-01-13,7.4,4,538,11.1,1349,
108,서울,2002-01-14,10.5,6.2,159,13.4,1525,1
108,서울,2002-01-15,12.2,11,41,13.5,1643,13.5
108,서울,2002-01-16,7,3.3,2348,12.3,0,8.5
108,서울,2002-01-17,3.1,2,2307,4.7,1651,1.5
108,서울,2002-01-18,2.2,-.7,729,6.2,1423,
108,서울,2002-01-19,5.1,1.9,155,10,1350,
108,서울,2002-01-20,2.4,.6,2124,5.2,1034,6.5
108,서울,2002-01-21,-.1,-3,2257,1.9,1352,4
108,서울,2002-01-22,-4.6,-6,2157,-2.2,1531,0
108,서울,2002-01-23,-4.2,-6.7,643,-.6,1622,
108,서울,2002-01-24,-2.8,-6,513,1,1504,
108,서울,2002-01-25,-1.9,-7.2,723,3.3,1627,
108,서울,2002-01-26,1.5,-1.6,339,3.8,1228,.5
108,서울,2002-01-27,-.2,-3.1,2338,2.2,26,
108,서울,2002-01-28,-3,-4.9,2348,.1,1420,
108,서울,2002-01-29,-1.7,-6.2,557,2.9,1508,.4
108,서울,2002-01-30,-.5,-3.1,2354,2.3,1506,
108,서울,2002-01-31,-1.8,-4.8,504,2,1504,
108,서울,2002-02-01,1.4,-3.9,500,5.6,1438,
108,서울,2002-02-02,4.3,2.2,2350,8.1,1440,
108,서울,2002-02-03,4,-1.1,735,10.3,1409,
108,서울,2002-02-04,3.9,0,712,9,1500,
108,서울,2002-02-05,4.7,.9,635,9,1431,
108,서울,2002-02-06,5.9,3.2,725,9.4,1547,0
108,서울,2002-02-07,4.2,.6,650,9.1,1526,
108,서울,2002-02-08,2,-3.2,2358,4.8,1257,0
108,서울,2002-02-09,-1.9,-5.1,725,1.3,1505,
108,서울,2002-02-10,-.6,-3.2,2347,2.8,1640,0
108,서울,2002-02-11,-1.7,-5,651,2.7,1330,0
108,서울,2002-02-12,-1.1,-4.7,700,2.9,1505,
108,서울,2002-02-13,.2,-3.3,747,4.3,1534,
108,서울,2002-02-14,1.2,-3,634,5.8,1507,
108,서울,2002-02-15,1.7,-3.3,735,6.9,1514,
108,서울,2002-02-16,3.5,-.3,709,6.3,1539,
108,서울,2002-02-17,2.7,-1.6,2339,6.4,1636,1.4
108,서울,2002-02-18,-1.7,-4.8,726,2.5,1439,
108,서울,2002-02-19,-.5,-5,620,4.1,1548,
108,서울,2002-02-20,3.1,-2.8,737,8.2,1541,
108,서울,2002-02-21,3.9,1.6,417,6.1,1147,1
108,서울,2002-02-22,5.6,3.3,4,9.6,1546,
108,서울,2002-02-23,5,2.1,625,10.2,1534,
108,서울,2002-02-24,6.3,.4,609,12.6,1543,
108,서울,2002-02-25,5.3,2.6,624,8.4,1518,
108,서울,2002-02-26,6.4,2.9,455,10.8,1519,
108,서울,2002-02-27,7.3,4.6,748,10.6,1259,
108,서울,2002-02-28,6.1,2.9,2358,11.3,1606,
108,서울,2002-03-01,6.6,1.1,652,13.1,1607,
108,서울,2002-03-02,7,4.5,616,11.5,1455,
108,서울,2002-03-03,4.8,2.3,657,9.4,1458,
108,서울,2002-03-04,4.2,-.7,644,8.3,1545,
108,서울,2002-03-05,4,1.4,2315,6.2,1104,.5
108,서울,2002-03-06,1.8,-.9,2337,4.6,1706,2.5
108,서울,2002-03-07,1.2,-2.9,635,5.8,1608,
108,서울,2002-03-08,3.8,-.9,702,8.7,1416,
108,서울,2002-03-09,9.2,2.4,201,14.9,1612,
108,서울,2002-03-10,9.1,6,2346,13.3,1442,.5
108,서울,2002-03-11,7.4,3.2,600,12.6,1416,
108,서울,2002-03-12,9.3,3.5,707,15.5,1512,
108,서울,2002-03-13,11.5,5.7,658,19.4,1455,
108,서울,2002-03-14,10.4,7.6,557,14.5,1611,0
108,서울,2002-03-15,8.5,6.2,2209,12,1600,1
108,서울,2002-03-16,8.4,3.1,511,13.6,1448,
108,서울,2002-03-17,9.4,6.1,631,14,1501,
108,서울,2002-03-18,7.4,3.9,629,11.8,1223,
108,서울,2002-03-19,8.5,4.3,328,14.2,1517,
108,서울,2002-03-20,11.9,3.5,609,18.2,1459,
108,서울,2002-03-21,7.1,4.6,454,13.9,0,17
108,서울,2002-03-22,6.5,3.5,2341,9.7,1258,
108,서울,2002-03-23,4.7,1.7,536,8.7,1409,
108,서울,2002-03-24,5.2,.6,516,9.1,1401,
108,서울,2002-03-25,7.3,1.8,608,12.1,1233,
108,서울,2002-03-26,9.1,5.1,701,12.5,1558,
108,서울,2002-03-27,10.5,6.1,553,15.8,1448,
108,서울,2002-03-28,11.3,6.1,703,17.2,1417,
108,서울,2002-03-29,12.3,9.3,643,17.4,1514,
108,서울,2002-03-30,8.9,6.5,2148,11.4,1236,10
108,서울,2002-03-31,9.6,7.3,34,14.5,1456,0
108,서울,2002-04-01,13,6.6,638,19.3,1546,
108,서울,2002-04-02,15.5,8.5,522,22.6,1519,
108,서울,2002-04-03,15.1,10.4,641,20.8,1527,
108,서울,2002-04-04,15,8.3,626,21.8,1404,
108,서울,2002-04-05,17.7,10.6,437,25.2,1520,1
108,서울,2002-04-06,11.1,9.5,2051,13.6,1248,24.5
108,서울,2002-04-07,8.9,7.9,550,10.9,1259,.1
108,서울,2002-04-08,8.3,5.1,2349,12.4,1311,
108,서울,2002-04-09,7,4.3,551,11.5,1536,
108,서울,2002-04-10,8.4,4.3,503,12.9,1349,
108,서울,2002-04-11,9.4,4.9,641,13.6,1352,
108,서울,2002-04-12,9.9,7.6,2215,15.4,1257,8.5
108,서울,2002-04-13,11.6,5.3,649,16,1532,
108,서울,2002-04-14,19.2,14.4,638,23.5,1426,
108,서울,2002-04-15,19.8,17.3,516,23.9,1640,0
108,서울,2002-04-16,13.7,9.9,1641,18.1,1,20.5
108,서울,2002-04-17,9.8,7.2,2341,12.3,1453,
108,서울,2002-04-18,11.3,6.2,557,16.3,1529,
108,서울,2002-04-19,12.5,6,609,18.4,1416,
108,서울,2002-04-20,14.6,6.3,609,21.7,1443,
108,서울,2002-04-21,17,9.6,616,23.8,1422,
108,서울,2002-04-22,21,12.9,554,27.7,1538,
108,서울,2002-04-23,17,13,2357,22.2,1226,
108,서울,2002-04-24,10.5,7,2358,13.4,1522,
108,서울,2002-04-25,10.9,4.9,555,16.6,1548,
108,서울,2002-04-26,14.3,6.7,516,20.6,1446,
108,서울,2002-04-27,16.4,11.6,603,22.2,1612,
108,서울,2002-04-28,18.6,11.2,436,25.3,1539,
108,서울,2002-04-29,14.9,12.2,800,19.1,34,70
108,서울,2002-04-30,14.6,13.7,510,15.9,1338,30.5
108,서울,2002-05-01,18.9,11.6,448,25.7,1448,
108,서울,2002-05-02,18.3,11.6,550,25.3,1444,3
108,서울,2002-05-03,16,12.4,400,19.6,1433,9
108,서울,2002-05-04,19.1,13.6,548,25.9,1602,
108,서울,2002-05-05,19.6,14.1,532,25.2,1627,
108,서울,2002-05-06,15.6,11.1,2323,19.7,1422,6
108,서울,2002-05-07,11.4,10.6,1802,12,1312,21.5
108,서울,2002-05-08,16.6,10,509,23.1,1618,
108,서울,2002-05-09,18.3,13.2,502,23.4,1506,
108,서울,2002-05-10,18.5,14.3,529,23.1,1213,
108,서울,2002-05-11,17.9,14.2,2352,23.5,1551,
108,서울,2002-05-12,16.4,12.2,408,22.3,1253,
108,서울,2002-05-13,18.3,12.5,202,24.9,1541,
108,서울,2002-05-14,21.3,15.4,440,25.6,1525,
108,서울,2002-05-15,18.1,13.9,2354,22,1201,8
108,서울,2002-05-16,14.9,12.6,2019,17.3,1234,3.5
108,서울,2002-05-17,13.4,11.2,609,15.3,1631,1.5
108,서울,2002-05-18,16.9,11.6,559,23.6,1522,
108,서울,2002-05-19,17.3,13.1,247,22.1,1614,
108,서울,2002-05-20,19.3,13.5,545,25.9,1446,
108,서울,2002-05-21,19.6,13.6,529,25.7,1451,
108,서울,2002-05-22,20,15.8,543,26,1339,
108,서울,2002-05-23,21.9,15.6,533,27.7,1427,
108,서울,2002-05-24,19.9,15.3,523,25.3,1317,
108,서울,2002-05-25,19.9,14,604,26.6,1436,
108,서울,2002-05-26,18.5,14,551,24.3,1434,
108,서울,2002-05-27,18.6,12.5,545,25.3,1528,
108,서울,2002-05-28,19.3,14.1,554,25.3,1408,
108,서울,2002-05-29,20.6,13.8,528,27,1457,
108,서울,2002-05-30,19.1,15.4,355,24.5,1437,4
108,서울,2002-05-31,19.4,16.4,555,25.7,1627,1.5
108,서울,2002-06-01,20.2,17.1,6,24.8,1229,.2
108,서울,2002-06-02,22.9,15.3,450,30,1508,
108,서울,2002-06-03,23.4,17.6,531,29.1,1445,
108,서울,2002-06-04,22.4,18.2,429,27.6,1406,1.5
108,서울,2002-06-05,25.2,19.1,443,31.4,1513,
108,서울,2002-06-06,25.9,21.2,557,31.2,1307,
108,서울,2002-06-07,25.2,19.6,2356,30.6,1323,
108,서울,2002-06-08,22.1,19.4,15,27.1,1703,
108,서울,2002-06-09,22.8,18.3,512,28,1312,
108,서울,2002-06-10,22.4,20,2300,26.6,1323,31.5
108,서울,2002-06-11,21.9,19,420,26.8,1514,
108,서울,2002-06-12,18.6,16.6,408,22.9,1047,15.5
108,서울,2002-06-13,19.7,16,509,24.4,1435,
108,서울,2002-06-14,20.4,16.4,518,25,1300,
108,서울,2002-06-15,20.6,17.4,453,24.8,1710,.2
108,서울,2002-06-16,22.4,15.7,506,28.6,1546,
108,서울,2002-06-17,23.2,17.9,528,28.4,1350,
108,서울,2002-06-18,23.4,19,556,28.9,1408,
108,서울,2002-06-19,22.3,20.2,203,26.2,1451,0
108,서울,2002-06-20,22.2,19.2,838,26.1,1442,5
108,서울,2002-06-21,23.6,18.8,548,28.4,1538,
108,서울,2002-06-22,23.7,18.9,617,29.2,1545,
108,서울,2002-06-23,18.1,16.9,745,21.3,0,1.5
108,서울,2002-06-24,16.4,15.3,1357,17.7,904,6
108,서울,2002-06-25,19.8,15.5,448,25,1511,
108,서울,2002-06-26,20.9,14.5,502,27.7,1641,
108,서울,2002-06-27,21.6,16.5,525,27.5,1257,
